timestamp,city,aqi,weather_icon,wind_speed,humidity
2025-01-23T21:02:23.924483+07:00,Nha Trang,69,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,6.6 km/h,88%
2025-01-23T22:02:18.862206+07:00,Nha Trang,69,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,5.8 km/h,89%
2025-01-23T23:02:19.209911+07:00,Nha Trang,72,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,6.0 km/h,90%
2025-01-24T00:02:29.713405+07:00,Nha Trang,72,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,5.8 km/h,90%
2025-01-24T01:02:17.801644+07:00,Nha Trang,72,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,6.4 km/h,91%
2025-01-24T02:02:05.350632+07:00,Nha Trang,71,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,6.0 km/h,92%
2025-01-24T03:02:09.331530+07:00,Nha Trang,71,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,5.6 km/h,92%
2025-01-24T04:02:05.476870+07:00,Nha Trang,71,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,6.8 km/h,92%
2025-01-24T05:02:02.893763+07:00,Nha Trang,66,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,6.4 km/h,92%
2025-01-24T06:02:06.736540+07:00,Nha Trang,66,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,6.9 km/h,92%
2025-01-24T07:04:44.103427+07:00,Nha Trang,66,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,5.5 km/h,89%
2025-01-24T08:28:43.686324+07:00,Nha Trang,66,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,5.3 km/h,83%
2025-01-24T09:21:50.490553+07:00,Nha Trang,66,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,4.5 km/h,77%
2025-01-24T10:03:07.155834+07:00,Nha Trang,66,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,4.5 km/h,77%
2025-01-24T11:02:14.849065+07:00,Nha Trang,67,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,5.0 km/h,75%
2025-01-24T12:01:54.586757+07:00,Nha Trang,67,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,7.2 km/h,72%
2025-01-24T13:02:16.165797+07:00,Nha Trang,67,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,10.3 km/h,70%
2025-01-24T14:02:12.033953+07:00,Nha Trang,66,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,12.7 km/h,71%
2025-01-24T15:02:18.102904+07:00,Nha Trang,66,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,12.4 km/h,74%
2025-01-24T16:02:12.611135+07:00,Nha Trang,66,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,11.4 km/h,76%
