timestamp,city,aqi,weather_icon,wind_speed,humidity
2025-01-23T17:02:34.892438+07:00,Cần Thơ,69,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,13.0 km/h,66%
2025-01-23T18:02:03.027787+07:00,Cần Thơ,69,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,11.1 km/h,70%
2025-01-23T19:02:28.310942+07:00,Cần Thơ,69,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,7.4 km/h,78%
2025-01-23T20:05:46.998230+07:00,Cần Thơ,87,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,1.8 km/h,83%
2025-01-23T21:02:31.443995+07:00,Cần Thơ,87,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,1.8 km/h,83%
2025-01-23T22:02:24.268445+07:00,Cần Thơ,87,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,5.5 km/h,83%
2025-01-23T23:02:24.979605+07:00,Cần Thơ,75,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,5.5 km/h,89%
2025-01-24T00:02:36.318389+07:00,Cần Thơ,75,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,3.7 km/h,94%
2025-01-24T01:02:23.074256+07:00,Cần Thơ,75,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,3.7 km/h,88%
2025-01-24T02:02:11.222693+07:00,Cần Thơ,66,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,1.8 km/h,94%
2025-01-24T03:02:14.377244+07:00,Cần Thơ,66,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,0.0 km/h,94%
2025-01-24T04:02:10.659458+07:00,Cần Thơ,66,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,3.7 km/h,94%
2025-01-24T05:02:08.709458+07:00,Cần Thơ,69,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,1.8 km/h,94%
2025-01-24T06:02:12.260383+07:00,Cần Thơ,69,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,1.8 km/h,94%
2025-01-24T07:04:49.616958+07:00,Cần Thơ,69,/dl/web/weather/ic-w-06-rain-full.svg,1.8 km/h,94%
2025-01-24T08:28:49.816552+07:00,Cần Thơ,81,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,1.8 km/h,100%
2025-01-24T09:21:56.524619+07:00,Cần Thơ,81,/dl/web/weather/ic-w-01-clear-sky-full.svg,7.4 km/h,94%
2025-01-24T10:03:14.111279+07:00,Cần Thơ,81,/dl/web/weather/ic-w-01-clear-sky-full.svg,7.4 km/h,94%
2025-01-24T11:02:20.347676+07:00,Cần Thơ,73,/dl/web/weather/ic-w-01-clear-sky-full.svg,7.4 km/h,94%
2025-01-24T12:01:59.813838+07:00,Cần Thơ,73,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,3.7 km/h,89%
2025-01-24T13:02:22.863307+07:00,Cần Thơ,73,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,5.5 km/h,79%
2025-01-24T14:02:17.411409+07:00,Cần Thơ,80,/dl/web/weather/ic-w-06-rain-full.svg,1.8 km/h,66%
2025-01-24T15:02:24.012792+07:00,Cần Thơ,80,/dl/web/weather/ic-w-06-rain-full.svg,1.8 km/h,74%
2025-01-24T16:02:18.126654+07:00,Cần Thơ,80,/dl/web/weather/ic-w-02-new-clouds-full.svg,5.5 km/h,74%
2025-01-24T17:02:12.597940+07:00,Cần Thơ,85,/dl/web/weather/ic-w-02-new-clouds-full.svg,3.7 km/h,74%
2025-01-24T18:02:15.004258+07:00,Cần Thơ,85,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,5.5 km/h,74%
2025-01-24T19:02:35.038309+07:00,Cần Thơ,85,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,5.5 km/h,78%
2025-01-24T20:05:17.996102+07:00,Cần Thơ,73,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,11.1 km/h,78%
2025-01-24T21:02:20.448363+07:00,Cần Thơ,73,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,11.1 km/h,78%
2025-01-24T22:02:21.962474+07:00,Cần Thơ,73,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,7.4 km/h,83%
2025-01-24T23:02:24.756035+07:00,Cần Thơ,67,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,7.4 km/h,88%
2025-01-25T00:02:07.699730+07:00,Cần Thơ,67,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,5.5 km/h,88%
2025-01-25T01:02:27.314786+07:00,Cần Thơ,67,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,7.4 km/h,94%
2025-01-25T02:02:13.821337+07:00,Cần Thơ,63,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,7.4 km/h,94%
2025-01-25T03:02:14.819473+07:00,Cần Thơ,63,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,3.7 km/h,94%
2025-01-25T04:02:08.666463+07:00,Cần Thơ,63,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,3.7 km/h,100%
2025-01-25T05:02:21.770459+07:00,Cần Thơ,63,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,7.4 km/h,100%
2025-01-25T06:02:15.498734+07:00,Cần Thơ,63,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,7.4 km/h,100%
2025-01-25T07:04:53.620693+07:00,Cần Thơ,63,/dl/web/weather/ic-w-02-new-clouds-full.svg,1.8 km/h,100%
2025-01-25T08:28:40.278413+07:00,Cần Thơ,66,/dl/web/weather/ic-w-02-new-clouds-full.svg,5.5 km/h,94%
2025-01-25T09:18:08.898727+07:00,Cần Thơ,66,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,13.0 km/h,83%
2025-01-25T10:02:01.557753+07:00,Cần Thơ,66,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,13.0 km/h,83%
2025-01-25T11:02:16.577458+07:00,Cần Thơ,67,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,11.1 km/h,83%
2025-01-25T12:02:05.069001+07:00,Cần Thơ,67,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,13.4 km/h,63%
2025-01-25T13:02:22.694731+07:00,Cần Thơ,67,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,11.1 km/h,74%
2025-01-25T14:02:15.059228+07:00,Cần Thơ,66,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,11.1 km/h,70%
2025-01-25T15:02:18.092145+07:00,Cần Thơ,66,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,14.8 km/h,70%
2025-01-25T16:02:16.207052+07:00,Cần Thơ,66,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,13.0 km/h,70%
2025-01-25T17:01:53.996834+07:00,Cần Thơ,67,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,16.7 km/h,74%
2025-01-25T18:02:08.778514+07:00,Cần Thơ,67,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,16.7 km/h,74%
2025-01-25T19:02:12.285089+07:00,Cần Thơ,67,/dl/web/weather/ic-w-11-night-few-clouds-full.svg,11.1 km/h,78%
2025-01-25T20:03:51.369348+07:00,Cần Thơ,68,/dl/web/weather/ic-w-11-night-few-clouds-full.svg,11.1 km/h,83%
2025-01-25T21:02:02.456489+07:00,Cần Thơ,68,/dl/web/weather/ic-w-11-night-few-clouds-full.svg,7.4 km/h,89%
2025-01-25T22:02:00.390911+07:00,Cần Thơ,68,/dl/web/weather/ic-w-11-night-few-clouds-full.svg,5.5 km/h,89%
2025-01-25T23:02:04.327096+07:00,Cần Thơ,64,/dl/web/weather/ic-w-11-night-few-clouds-full.svg,5.5 km/h,83%
2025-01-26T00:01:52.023434+07:00,Cần Thơ,64,/dl/web/weather/ic-w-11-night-few-clouds-full.svg,5.5 km/h,88%
2025-01-26T01:02:03.110913+07:00,Cần Thơ,64,/dl/web/weather/ic-w-11-night-few-clouds-full.svg,1.8 km/h,94%
2025-01-26T02:01:52.358286+07:00,Cần Thơ,64,/dl/web/weather/ic-w-11-night-few-clouds-full.svg,1.8 km/h,94%
2025-01-26T04:01:50.087155+07:00,Cần Thơ,64,/dl/web/weather/ic-w-11-night-few-clouds-full.svg,3.7 km/h,100%
2025-01-26T05:02:27.392769+07:00,Cần Thơ,65,/dl/web/weather/ic-w-11-night-few-clouds-full.svg,3.7 km/h,100%
2025-01-26T06:02:05.456301+07:00,Cần Thơ,65,/dl/web/weather/ic-w-11-night-few-clouds-full.svg,1.8 km/h,100%
2025-01-26T07:04:53.779444+07:00,Cần Thơ,65,/dl/web/weather/ic-w-09-mist-full.svg,3.7 km/h,100%
2025-01-26T08:29:12.646937+07:00,Cần Thơ,66,/dl/web/weather/ic-w-09-mist-full.svg,1.8 km/h,100%
2025-01-26T09:23:32.583773+07:00,Cần Thơ,66,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,7.4 km/h,94%
2025-01-26T10:03:42.355200+07:00,Cần Thơ,66,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,7.4 km/h,94%
2025-01-26T11:02:13.080739+07:00,Cần Thơ,65,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,11.1 km/h,83%
2025-01-26T12:02:07.479117+07:00,Cần Thơ,65,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,14.8 km/h,89%
2025-01-26T13:02:08.505452+07:00,Cần Thơ,65,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,18.5 km/h,74%
2025-01-26T14:02:05.379567+07:00,Cần Thơ,67,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,13.0 km/h,79%
2025-01-26T15:02:04.299063+07:00,Cần Thơ,67,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,9.2 km/h,66%
2025-01-26T16:02:04.472471+07:00,Cần Thơ,67,/dl/web/weather/ic-w-02-new-clouds-full.svg,1.8 km/h,70%
2025-01-26T17:02:12.854879+07:00,Cần Thơ,71,/dl/web/weather/ic-w-02-new-clouds-full.svg,9.2 km/h,70%
2025-01-26T18:02:03.416886+07:00,Cần Thơ,71,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,7.4 km/h,70%
2025-01-26T19:02:21.309093+07:00,Cần Thơ,71,/dl/web/weather/ic-w-11-night-few-clouds-full.svg,7.4 km/h,65%
2025-01-26T20:03:46.110421+07:00,Cần Thơ,69,/dl/web/weather/ic-w-11-night-few-clouds-full.svg,5.5 km/h,74%
2025-01-26T21:01:58.902144+07:00,Cần Thơ,69,/dl/web/weather/ic-w-11-night-few-clouds-full.svg,7.4 km/h,78%
2025-01-26T22:02:04.403437+07:00,Cần Thơ,69,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,9.2 km/h,88%
2025-01-26T23:02:11.583471+07:00,Cần Thơ,65,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,11.1 km/h,88%
2025-01-27T00:02:14.082392+07:00,Cần Thơ,65,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,7.4 km/h,94%
2025-01-27T01:02:22.540675+07:00,Cần Thơ,65,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,13.0 km/h,94%
2025-01-27T02:02:14.795917+07:00,Cần Thơ,60,/dl/web/weather/ic-w-10-night-clear-sky-full.svg,11.1 km/h,94%
2025-01-27T03:02:02.840795+07:00,Cần Thơ,60,/dl/web/weather/ic-w-10-night-clear-sky-full.svg,7.4 km/h,88%
2025-01-27T04:02:07.398593+07:00,Cần Thơ,60,/dl/web/weather/ic-w-10-night-clear-sky-full.svg,9.2 km/h,88%
2025-01-27T05:01:57.288879+07:00,Cần Thơ,62,/dl/web/weather/ic-w-10-night-clear-sky-full.svg,7.2 km/h,94%
2025-01-27T06:02:12.562056+07:00,Cần Thơ,62,/dl/web/weather/ic-w-11-night-few-clouds-full.svg,5.5 km/h,100%
